time,open,high,low,close
2024-01-02,15.8933074800,15.9766154400,15.7359480000,15.8933074800
2024-01-03,15.8933074800,16.0691798400,15.6804093600,15.7729737600
2024-01-04,15.7544608800,15.7729737600,15.5971014000,15.6618964800
2024-01-05,15.6248707200,15.6433836000,15.3379210800,15.4027161600
2024-01-08,15.4304854800,15.4397419200,15.0046892400,15.0046892400
2024-01-09,15.1157665200,15.1620487200,14.7362524800,14.9861763600
2024-01-10,14.9213812800,15.0417150000,14.7732782400,14.8195604400
2024-01-11,14.8195604400,15.2546131200,14.8103040000,15.2175873600
2024-01-12,15.1898180400,15.5878449600,15.0972536400,15.3286646400
2024-01-15,15.1990744800,15.3286646400,14.8658426400,14.9028684000
2024-01-16,14.8936119600,15.0972536400,14.8103040000,14.9584070400
2024-01-17,14.9861763600,15.0417150000,14.5511236800,14.5511236800
2024-01-18,14.5140979200,14.5881494400,14.0975581200,14.5326108000
2024-01-19,14.5418672400,14.6622009600,14.3937642000,14.4770721600
2024-01-22,14.4585592800,14.5140979200,13.7087876400,13.8754035600
2024-01-23,13.8661471200,13.9587115200,13.5606846000,13.9309422000
2024-01-24,13.9957372800,14.0883016800,13.5699410400,14.0420194800
2024-01-25,14.0697888000,14.5326108000,14.0049937200,14.5233543600
2024-01-26,14.4400464000,14.6344316400,14.3845077600,14.4678157200
2024-01-29,14.5418672400,14.7084831600,14.4863286000,14.5511236800
2024-01-30,14.4030206400,14.6529445200,14.0697888000,14.1068145600
2024-01-31,13.9309422000,14.1530967600,13.8013520400,13.8198649200
2024-02-01,13.6995312000,13.9494550800,13.5699410400,13.7365569600
2024-02-02,13.7828391600,14.0697888000,13.1626576800,13.5977103600
2024-02-05,13.5329152800,13.6995312000,12.7553743200,13.3015042800
2024-02-06,13.0515804000,14.6159187600,13.0330675200,14.4215335200
2024-02-07,14.3659948800,15.4767676800,14.3104562400,15.4119726000
2024-02-08,15.2916388800,16.1987700000,15.2731260000,15.3194082000
2024-02-19,15.5137934400,15.5137934400,14.8565862000,14.9954328000
2024-02-20,14.8103040000,14.9491506000,14.7177396000,14.8843555200
2024-02-21,14.8843555200,15.1250229600,14.6436880800,14.8195604400
2024-02-22,14.8380733200,14.9028684000,14.7084831600,14.8473297600
2024-02-23,14.8473297600,14.8936119600,14.6159187600,14.8010475600
2024-02-26,14.8010475600,14.8750990800,14.6529445200,14.7362524800
2024-02-27,14.6992267200,15.0787407600,14.6344316400,14.9769199200
2024-02-28,14.9028684000,15.1805616000,14.8380733200,14.8473297600
2024-02-29,14.8473297600,15.0787407600,14.7547653600,15.0787407600
2024-03-01,15.0232021200,15.0509714400,14.8195604400,14.9121248400
2024-03-04,14.8936119600,14.9121248400,14.5881494400,14.6992267200
2024-03-05,14.6251752000,14.8380733200,14.5326108000,14.6529445200
2024-03-06,14.5418672400,14.6436880800,14.3104562400,14.4307899600
2024-03-07,14.4215335200,14.7547653600,14.3937642000,14.5233543600
2024-03-08,14.5326108000,14.5974058800,14.2086354000,14.3474820000
2024-03-11,14.4215335200,14.6529445200,14.3659948800,14.6529445200
2024-03-12,14.6529445200,14.8750990800,14.5140979200,14.8565862000
2024-03-13,14.8103040000,14.8103040000,14.3937642000,14.4863286000
2024-03-14,14.3845077600,14.4863286000,14.2826869200,14.3567384400
2024-03-15,14.3011998000,14.4307899600,14.2549176000,14.3937642000
2024-03-18,14.3937642000,14.4955850400,14.2734304800,14.4955850400
2024-03-19,14.4493028400,14.9584070400,14.4215335200,14.8195604400
2024-03-20,14.7732782400,15.0232021200,14.5511236800,14.8750990800
2024-03-21,14.9121248400,15.5693320800,14.8473297600,15.4489983600
2024-03-22,15.4952805600,15.5045370000,14.9676634800,15.0972536400
