time,open,high,low,close
2024-01-02,18.3020426000,18.8747950000,18.0872604500,18.0937690000
2024-01-03,18.1848887000,19.0049660000,17.7683415000,18.3541110000
2024-01-04,18.2239400000,18.3410939000,17.6707132500,18.1653630500
2024-01-05,18.1653630500,18.2564827500,17.6186448500,17.7488158500
2024-01-08,17.8334270000,18.0351920500,17.4949824000,17.5470508000
2024-01-09,17.6967474500,17.9505809000,17.3452857500,17.5210166000
2024-01-10,17.3517943000,17.5079995000,17.0198582500,17.1760634500
2024-01-11,17.2020976500,17.7813586000,17.0068411500,17.7032560000
2024-01-12,17.5730850000,17.7357987500,17.1370121500,17.1500292500
2024-01-15,17.0133497000,17.4103712500,17.0068411500,17.2476575000
2024-01-16,17.1044694000,17.1825720000,16.7920590000,17.0263668000
2024-01-17,16.9092129000,17.0849437500,16.5707683000,16.6358538000
2024-01-18,16.4536144000,17.0003326000,16.3559861500,16.9612813000
2024-01-19,17.0524010000,17.8985125000,17.0458924500,17.4233883500
2024-01-22,17.2476575000,17.4429140000,15.8353021500,16.0110330000
2024-01-23,15.9003876500,17.2476575000,15.8418107000,16.9612813000
2024-01-24,16.9222300000,17.0198582500,16.0240501000,16.7269735000
2024-01-25,16.5447341000,17.2411489500,16.1607296500,17.2281318500
2024-01-26,17.5470508000,18.5493675000,17.2020976500,17.7683415000
2024-01-29,17.3713199500,17.5210166000,16.3559861500,16.6814136500
2024-01-30,16.4731400500,16.5186999000,15.8548278000,15.8678449000
2024-01-31,15.6856055000,16.1021527000,14.6442375000,14.7028144500
2024-02-01,14.6637631500,15.2950925000,14.2276903000,14.8134598000
2024-02-02,14.8655282000,15.5684516000,14.0389423500,14.4164382500
2024-02-05,14.3188100000,14.6767802500,12.7502494500,12.9845572500
2024-02-06,12.7177067000,14.1560962500,12.3076680500,13.7981260000
2024-02-07,13.7720918000,14.2407074000,13.3880873500,13.5312754500
2024-02-08,13.6549379000,14.7418657500,13.5442925500,14.5856605500
2024-02-19,14.9956992000,15.7897423000,14.9045795000,15.6856055000
2024-02-20,15.3601780000,16.3885289000,14.9891906500,15.6400456500
2024-02-21,15.2430241000,17.0654181000,15.0868189000,16.0956441500
2024-02-22,15.8873705500,16.4926657000,15.8353021500,16.4210716500
2024-02-23,16.5577512000,16.9547727500,16.2193066000,16.9547727500
2024-02-26,16.6618880000,16.9938240500,16.3559861500,16.7269735000
2024-02-27,16.5902939500,17.6902389000,16.4536144000,17.4754567500
2024-02-28,17.7878671500,19.3824619000,16.7920590000,16.8636530500
2024-02-29,16.7725333500,18.2044143500,16.7725333500,17.9961407500
2024-03-01,17.7683415000,18.4972991000,17.4949824000,18.3150597000
2024-03-04,18.3150597000,18.3150597000,17.3713199500,18.0872604500
2024-03-05,17.6902389000,17.9375638000,17.2671831500,17.4429140000
2024-03-06,17.2476575000,17.6316619500,17.0198582500,17.3973541500
2024-03-07,17.3713199500,17.6446790500,16.6814136500,16.7399906000
2024-03-08,16.6944307500,17.0328753500,16.5772768500,17.0003326000
2024-03-11,16.8376188500,17.5145080500,16.6423623500,17.5145080500
2024-03-12,17.5665764500,18.1132946500,17.5665764500,17.9115296000
2024-03-13,17.9766151000,19.2002225000,17.9766151000,18.8292351500
2024-03-14,18.3736366500,18.6665214000,17.9766151000,18.3801452000
2024-03-15,18.3801452000,18.7966924000,18.0417006000,18.7966924000
2024-03-18,18.8878121000,19.3824619000,18.4257050500,19.1156113500
2024-03-19,18.8682864500,19.4475474000,18.6860470500,18.6990641500
2024-03-20,18.6079444500,19.0570344000,18.4842820000,19.0049660000
2024-03-21,19.2067310500,19.7664663500,19.0700515000,19.0830686000
2024-03-22,18.9398805000,19.2457823500,18.3671281000,18.8943206500
2024-03-25,19.5256500000,19.7729749000,18.5363504000,18.5493675000
2024-03-26,18.2564827500,18.5493675000,17.5275251500,17.7162731000
2024-03-27,17.6837303500,17.8789868500,16.6553794500,16.6683965500
2024-03-28,16.7139564000,17.6381705000,16.7139564000,17.3778285000
2024-03-29,17.2476575000,17.3517943000,16.9092129000,17.2476575000
2024-04-01,17.3322686500,18.0221749500,17.3127430000,17.9766151000
2024-04-02,17.8854954000,17.8854954000,17.1890805500,17.3648114000
2024-04-03,17.2476575000,17.2476575000,16.5772768500,16.5968025000
