time,open,high,low,close
2024-01-02,97.7612758000,100.7007516000,96.7182360000,97.7138649000
2024-01-03,98.4250284000,98.4250284000,95.0114436000,95.9596616000
2024-01-04,95.3907308000,99.1361919000,95.2484981000,98.4819214800
2024-01-05,97.6664540000,98.7569047000,95.7700180000,96.3484309800
2024-01-08,95.2959090000,96.3199844400,92.3469510200,92.4607371800
2024-01-09,92.4607371800,95.2959090000,91.6452697000,93.8261711000
2024-01-10,93.8735820000,95.1916050200,93.0675967000,94.4140662600
2024-01-11,94.1201186800,94.3476910000,92.0245569000,93.6365275000
2024-01-12,92.9253640000,96.2346448200,92.9253640000,94.7743891000
2024-01-15,93.3615442800,97.8560976000,93.0770788800,96.1303408400
2024-01-16,96.1493052000,96.8604687000,94.1485652200,95.6562318400
2024-01-17,94.9450683400,96.2441270000,93.0201858000,93.0201858000
2024-01-18,92.1667896000,92.5365946200,88.7532048000,92.2616114000
2024-01-19,91.9771460000,94.5562989600,91.2754646800,92.8305422000
2024-01-22,93.5132591600,93.5701522400,89.1324920000,90.0901921800
2024-01-23,89.1419741800,90.2988001400,86.8567688000,89.5307435600
2024-01-24,90.2703536000,90.8392844000,86.4869637800,90.6970517000
2024-01-25,91.4461439200,93.0391501600,88.3170245200,92.0624856200
2024-01-26,91.9581816400,92.3185044800,89.1609385400,89.7014228000
2024-01-29,90.0807100000,90.0901921800,83.9741860800,85.0551546000
2024-01-30,85.0551546000,85.0551546000,80.9114419400,80.9114419400
2024-01-31,82.6846096000,88.9997414800,82.6846096000,88.9997414800
2024-02-01,88.7342404400,89.9384773000,83.8414355600,84.8844753600
2024-02-02,85.7378715600,86.6671252000,78.6262365600,81.3571044000
2024-02-05,78.7115761800,80.1528675400,74.4066664600,76.9004798000
2024-02-06,75.8574400000,82.4760016400,74.5963100600,82.0208570000
2024-02-07,82.2863580400,90.0807100000,81.9639639200,88.8100978800
2024-02-08,88.8100978800,93.9778859800,88.2316849000,92.1478252400
2024-02-19,92.7167560400,93.3236155600,89.1609385400,91.5030370000
2024-02-20,91.0668567200,91.0668567200,86.9515906000,88.2980601600
2024-02-21,88.1842740000,93.3899908200,86.7619470000,90.9625527400
2024-02-22,90.9530705600,92.3185044800,89.7109049800,91.1237498000
2024-02-23,91.0384101800,91.9771460000,89.1799029000,89.9858882000
2024-02-26,89.9858882000,94.3382088200,89.2462781600,93.7787602000
2024-02-27,93.8356532800,99.4680682000,93.4184373600,98.6051898200
2024-02-28,97.6759361800,97.7328292600,93.9778859800,94.8312821800
2024-02-29,93.8735820000,96.8130578000,93.0201858000,96.7940934400
2024-03-01,96.7940934400,99.4206573000,96.3199844400,98.7284581600
2024-03-04,98.7284581600,102.8816530000,97.3535420600,101.6489696000
2024-03-05,101.6489696000,107.8787618600,99.5628900000,107.0158834800
2024-03-06,106.2952378000,113.3120510000,105.4418416000,112.2595290200
2024-03-07,111.8897240000,111.8897240000,107.1770805400,108.5804431800
2024-03-08,108.0968520000,113.7197847400,107.3762063200,112.4776191600
2024-03-11,112.4776191600,112.8379420000,109.6140008000,112.6957093000
2024-03-12,111.7949022000,113.9758036000,109.9932880000,111.1311496000
2024-03-13,111.1311496000,111.7664556600,109.1398918000,109.4053928400
2024-03-14,109.0450700000,109.8795018400,106.1814516400,107.7934222400
2024-03-15,107.2908667000,108.0494411000,103.9436571600,106.3995417800
2024-03-18,107.0917409200,108.2390847000,105.7642357200,107.9072084000
2024-03-19,107.9072084000,107.9072084000,104.3988018000,104.3988018000
2024-03-20,104.3988018000,109.6140008000,104.3988018000,108.8269798600
2024-03-21,110.2777534000,115.3033088000,110.1829316000,112.0319567000
2024-03-22,111.4156150000,114.7248958200,110.5811831600,112.8853529000
2024-03-25,113.7861600000,114.7248958200,111.5104368000,111.7000804000
2024-03-26,111.8897240000,112.5060657000,110.0691454400,110.1544850600
2024-03-27,110.1544850600,111.3587219200,108.1252985400,108.7890511400
2024-03-28,109.0166234600,113.5206589600,107.7175648000,112.8189776400
2024-03-29,112.7905311000,113.7861600000,110.1070741600,113.6913382000
2024-04-01,113.3689440800,116.6308140000,113.2456757400,116.6213318200
2024-04-02,115.9480970400,124.2165580000,115.9480970400,123.0786964000
2024-04-03,122.2063358400,124.1217362000,119.4470214600,121.8460130000
2024-04-08,121.7796377400,123.2398934600,120.7081514000,121.1348495000
2024-04-09,121.0115811600,122.0261744200,118.8401619400,120.7081514000
2024-04-10,120.7081514000,123.7803777200,119.6651116000,123.2967865400
2024-04-11,122.3201220000,125.9992078400,122.3201220000,124.6906670000
2024-04-12,124.6622204600,129.9058660000,124.1881114600,128.9576480000
2024-04-15,127.9999478200,132.7694843600,125.6483671800,132.7505200000
2024-04-16,132.7505200000,138.4398280000,131.3281930000,134.6374738200
2024-04-17,134.6469560000,136.3158196800,131.0437276000,135.4908700200
2024-04-18,134.6469560000,134.6469560000,124.8328997000,125.6388850000
2024-04-19,125.5061344800,130.8540840000,124.2165580000,130.5696186000
2024-04-22,132.7505200000,139.1984024000,130.5791007800,138.4872389000
2024-04-23,137.4916100000,139.3880460000,133.4616835000,135.1021006400
2024-04-24,133.4711656800,137.7760754000,133.4711656800,135.5003522000
2024-04-25,135.1210650000,136.2020335200,133.2246290000,133.7556310800
2024-04-26,133.6987380000,135.1210650000,131.2144068400,132.2290001000
2024-04-29,131.7833376400,133.6702914600,130.2661888400,132.1626248400
2024-04-30,131.3756039000,137.3778238400,131.3756039000,132.6082873000
2024-05-06,132.7505200000,143.1714358200,132.7410378200,142.2327000000
2024-05-07,140.3362640000,145.8169640400,139.3880460000,143.1809180000
2024-05-08,142.3464861600,146.7841464000,138.4398280000,139.7957797400
2024-05-09,140.8103730000,147.4953099000,139.9285302600,145.6083560800
2024-05-10,146.0729829000,153.4216724000,142.9912744000,151.9993454000
2024-05-13,151.7148800000,159.3006240000,150.0460163200,156.9585255400
2024-05-14,155.0620895400,169.3232882600,155.0241608200,167.6449424000
2024-05-15,163.0934960000,169.3232882600,157.1292047800,159.5850894000
2024-05-16,158.1722445800,160.7229510000,157.1766156800,158.5515317800
2024-05-17,157.4041880000,159.7747330000,151.9140057800,155.0905360800
2024-05-20,154.4647122000,155.3750014800,148.5667962400,155.1758757000
2024-05-21,155.0336430000,158.6558357600,152.6630980000,153.5449407400
2024-05-22,150.6339114800,151.2881819000,142.5456119400,144.7454777000
2024-05-23,144.6980668000,147.0686118000,142.5171654000,143.1619536400
2024-05-24,145.5514630000,148.9745299800,143.6360626400,147.6849535000
2024-05-27,148.8702260000,149.5150142400,141.2844820000,144.8497816800
2024-05-28,145.3713015800,149.4960498800,143.5033121200,146.0255720000
2024-05-29,145.9117858400,147.4004881000,144.4799766600,145.8359284000
2024-05-30,145.9307502000,146.2152156000,141.7585910000,142.9154169600
2024-05-31,143.0576496600,143.6455448200,138.3829349200,138.6010250600
2024-06-03,138.4018992800,146.9737900000,137.1028406200,143.2852219800
2024-06-04,143.2852219800,150.7856263600,141.8249662600,147.7797753000
2024-06-05,147.8177040200,149.2021023000,143.0197209400,143.2662576200
2024-06-06,143.5696873800,145.0773540000,139.9380124400,140.4405679800
2024-06-07,141.3926624800,141.6811796800,136.7571528000,139.4499800000
2024-06-11,138.3343801600,139.8827558000,136.0166253200,138.3920836000
2024-06-12,137.0456700000,140.8925660000,136.3436114800,139.6615592800
2024-06-13,139.6519420400,139.6519420400,135.5838495200,138.0554802000
2024-06-14,137.6323216400,140.9310349600,137.2380148000,140.1231868000
2024-06-17,140.1135695600,149.5576992400,138.8440938800,147.1437720000
2024-06-18,146.5667376000,151.9523920000,145.7011860000,150.8175576800
2024-06-19,149.1922441200,150.0289440000,143.4892208000,145.7011860000
2024-06-20,145.4222860400,150.5001887600,143.2968760000,147.9131512000
2024-06-21,149.0672200000,153.8758400000,147.1437720000,152.6929194800
2024-06-24,149.0672200000,149.2595648000,141.3734280000,142.7198416000
2024-06-25,141.9985486000,142.5274968000,135.7954288000,137.8054319600
2024-06-26,136.5840424800,142.2005106400,134.8433220400,141.3541935200
2024-06-27,139.3057214000,139.6327075600,134.1604980000,135.1126047600
2024-06-28,133.6796360000,138.3536146400,133.5546118800,136.8917941600
2024-07-01,136.8917941600,137.9016043600,129.5057538400,133.9970049200
2024-07-02,133.5642291200,136.0839460000,132.7467637200,133.9296842400
2024-07-03,132.7275292400,136.9014114000,131.4388190800,131.7850397200
2024-07-04,131.7754224800,135.7761943200,131.7754224800,133.0929843600
2024-07-05,132.7179120000,137.3918906400,129.4480504000,134.8529392800
2024-07-08,134.8914082400,144.0662552000,134.8337048000,141.8735244800
2024-07-09,141.3734280000,144.6336723600,139.4499800000,142.7198416000
2024-07-10,142.4120899200,145.0856826400,141.7965865600,143.6623311200
2024-07-11,143.6815656000,145.9897032000,142.3351520000,143.9989345200
2024-07-12,143.9989345200,144.2586000000,141.6715624400,142.3928554400
2024-07-15,140.7002212000,141.8254382800,138.0073940000,141.0849108000
2024-07-16,140.0462488800,144.5374999600,139.4499800000,141.5465383200
2024-07-17,141.3734280000,142.8352484800,137.7188768000,139.0556731600
2024-07-18,138.4305525600,147.4322892000,137.5265320000,147.3457340400
2024-07-19,146.6629100000,146.8167858400,140.6040488000,141.0849108000
2024-07-22,141.0368246000,141.9504624000,136.7860045200,141.1618487200
2024-07-23,140.9502694400,140.9502694400,137.5265320000,139.6423248000
2024-07-24,140.4117040000,141.6427107200,132.0254707200,132.7275292400
2024-07-25,131.7561880000,134.1604980000,130.1308744400,130.5059468000
2024-07-26,130.2174296000,135.1799254400,130.2174296000,134.0258566400
2024-07-29,133.9681532000,133.9681532000,126.1397198400,127.5823058400
2024-07-30,127.2457024400,127.2457024400,121.9466032000,123.1583754400
2024-07-31,123.1487582000,130.3905399200,122.1389480000,128.6979056800
2024-08-01,128.6979056800,132.1504948400,127.9092920000,128.9479539200
2024-08-02,127.9669954400,128.6305850000,124.9952682800,125.5338337200
2024-08-05,125.0337372400,128.1881919600,122.5044031200,122.8602410000
2024-08-06,123.1679926800,125.3126372000,121.6580860000,123.4949788400
2024-08-07,125.5049820000,133.2660946800,125.5049820000,132.3716913600
2024-08-08,131.1406846400,136.4205494000,129.3518780000,134.2182014400
2024-08-09,134.2470531600,138.4882560000,133.6796360000,136.6513631600
2024-08-12,134.8817910000,139.2961041600,134.8817910000,138.3439974000
2024-08-13,138.0650974400,140.4501729600,136.7283010800,140.0077799200
2024-08-14,140.7579246400,140.7579246400,132.1504948400,132.9968119600
2024-08-15,132.6217396000,132.9968119600,126.8321611200,129.8231227600
2024-08-16,129.8327400000,130.4578606000,122.3312928000,122.7448341200
2024-08-19,123.1006720000,128.4863264000,122.2255031600,124.8702441600
2024-08-20,125.0241200000,125.1202924000,119.2537760000,119.9654517600
2024-08-21,119.9654517600,122.9564134000,119.0806656800,122.0427756000
2024-08-22,121.9466032000,122.6967479200,119.8788966000,120.9848792000
2024-08-23,120.0039207200,123.5815340000,119.7731069600,121.1772240000
2024-08-26,120.4366965200,124.3605304400,119.7346380000,123.2833995600
2024-08-27,122.7448341200,129.4480504000,122.6678962000,128.5440298400
2024-08-28,128.0054644000,132.1216431200,127.5342196400,130.9868088000
2024-08-29,128.9671884000,133.1987740000,128.1978092000,130.7752295200
2024-08-30,130.6021192000,134.6317427600,130.0058503200,132.2851362000
2024-09-02,132.0447052000,132.9102568000,128.7556091200,129.3518780000
2024-09-03,129.3518780000,131.4195846000,127.1399128000,130.0731710000
2024-09-04,130.2078123600,132.1408776000,127.9189092400,130.3616882000
2024-09-05,132.6217396000,132.7179120000,128.7556091200,129.3807297200
2024-09-06,129.3999642000,130.1116399600,127.6207748000,127.8035023600
2024-09-09,127.7842678800,131.1118329200,124.5913442000,129.9962330800
2024-09-10,129.3518780000,136.0839460000,129.1595332000,133.3430326000
2024-09-11,133.0641326400,141.8542900000,132.1024086400,141.6619452000
2024-09-12,140.8156280800,143.2776415200,139.5942386000,141.8350555200
2024-09-13,141.9312279200,144.4990310000,138.0073940000,138.3824663600
2024-09-18,138.2959112000,144.0662552000,137.5265320000,143.3930484000
2024-09-19,142.4505588800,148.1054960000,141.9600796400,147.4899926400
2024-09-20,146.8744892800,147.1341547600,142.4313244000,143.5757759600
2024-09-23,143.2487898000,146.6629100000,138.8344766400,139.4884489600
2024-09-24,139.6807937600,142.3159175200,133.0833671200,138.4882560000
2024-09-25,138.4786387600,141.1810832000,135.9396874000,136.6802148800
2024-09-26,135.6511702000,141.3734280000,132.6121223600,141.3734280000
2024-09-27,141.5657728000,149.0672200000,135.6992564000,145.0279792000
2024-09-30,148.8556407200,158.6748427600,148.1439649600,157.6073291200
2024-10-08,173.1103200000,173.2449613600,151.0195197200,157.7996739200
2024-10-09,157.9150808000,163.4930800000,152.5198091600,154.5778985200
2024-10-10,152.9141160000,166.3782520000,152.4332540000,158.6940772400
2024-10-11,158.8094841200,159.3288150800,150.0289440000,151.7119610000
2024-10-14,151.7504299600,152.0293299200,145.0183619600,149.8365992000
2024-10-15,149.0191338000,149.7500440400,143.2007036000,143.2103208400
2024-10-16,141.5465383200,145.2107067600,140.2289764400,141.2099349200
2024-10-17,142.8641002000,147.5573133200,141.9600796400,143.8931448800
2024-10-18,153.1064608000,154.3374675200,147.9323856800,149.4326751200
2024-10-21,150.0289440000,150.0289440000,143.7777380000,146.9225754800
2024-10-22,146.8264030800,147.7592753600,144.0662552000,146.0089376800
2024-10-23,145.4319032800,150.6829163200,145.2203240000,146.6532927600
2024-10-24,145.2299412400,146.5763548400,143.9508483200,144.5278827200
2024-10-25,144.2008965600,147.4899926400,143.0179760400,147.1437720000
2024-10-28,146.8167858400,148.4805683600,143.9123793600,145.8646790800
2024-10-29,146.8552548000,155.2991915200,146.0666411200,152.1447368000
2024-10-30,152.1447368000,156.7610120000,150.7021508000,156.0878052000
2024-10-31,155.3088087600,155.7031156000,149.7404268000,151.7600472000
2024-11-01,150.2309060400,158.6844600000,149.1633924000,156.7321602800
2024-11-04,156.9245050800,169.2634240000,156.7610120000,163.6373386000
2024-11-05,162.0024078000,166.8494967600,157.2514912400,165.2241832000
2024-11-06,162.8679594000,169.5519412000,155.7800535200,157.6361808400
2024-11-07,153.7796676000,153.7796676000,145.7108032400,148.4998028400
2024-11-08,148.5094200800,153.1353125200,147.1437720000,148.6152097200
2024-11-11,147.8554477600,149.5480820000,145.9897032000,148.3940132000
2024-11-12,148.9710476000,152.5775126000,147.1918582000,148.4709511200
2024-11-13,148.1054960000,149.0191338000,146.1820480000,148.8460234800
2024-11-14,148.5286545600,150.5194232400,146.3743928000,146.6917617200
2024-11-15,146.2301342000,147.4130547200,142.5371140400,142.6717554000
2024-11-18,142.6717554000,142.6717554000,136.5648080000,137.6996423200
2024-11-19,138.4882560000,141.2387866400,138.2382077600,140.7002212000
2024-11-20,140.8540970400,140.9598866800,137.1706941200,140.3059143600
2024-11-21,140.1039523200,143.3834311600,139.0364386800,142.7775450400
2024-11-22,142.4313244000,143.6046276800,137.6227044000,137.6611733600
2024-11-25,137.5265320000,138.9691180000,135.9877736000,137.5265320000
2024-11-26,136.5648080000,142.5274968000,136.0839460000,139.6807937600
2024-11-27,138.9787352400,141.7485003600,136.5744252400,141.3926624800
2024-11-28,141.3638107600,142.0947210000,138.1997388000,140.0270144000
2024-11-29,139.4499800000,142.2197451200,138.6036628800,140.1231868000
2024-12-02,140.1231868000,145.4896067200,138.2189732800,143.5565414800
2024-12-03,143.3641966800,146.9514272000,141.3734280000,142.5371140400
2024-12-04,141.4118969600,148.5478890400,140.4117040000,145.1337688400
2024-12-05,144.6817585600,148.4613338800,143.8546759200,145.1626205600
2024-12-06,145.1626205600,149.0479855200,145.1337688400,147.5380788400
2024-12-09,146.7398479200,147.8842994800,141.2484038800,141.8062038000
2024-12-10,144.2778344800,145.8550618400,141.1810832000,142.2774485600
2024-12-11,141.5465383200,143.7296518000,140.7963936000,142.0081658400
2024-12-12,142.0081658400,142.3255347600,139.0460559200,140.4405557200
2024-12-13,140.1328040400,143.7008000800,139.3057214000,141.5080693600
2024-12-16,140.3347660800,141.5273038400,137.5650009600,139.3057214000
2024-12-17,139.3057214000,143.9893172800,138.5459594400,142.6044347200
2024-12-18,143.3545794400,145.0375964400,141.8542900000,144.0470207200
2024-12-19,142.3928554400,146.8264030800,141.3734280000,146.0666411200
2024-12-20,145.6723342800,146.6629100000,143.9989345200,144.2586000000
2024-12-23,144.8163999200,148.4998028400,143.6430966400,146.8552548000
2024-12-24,146.2878376400,153.2507194000,146.1820480000,151.2695679600
2024-12-25,151.1830128000,153.4719159200,150.2212888000,151.9812437200
2024-12-26,152.0485644000,153.0872263200,149.7211923200,151.0291369600
2024-12-27,150.6155956400,150.9906680000,147.2399444000,148.1054960000
2024-12-30,147.5765478000,156.0397190000,147.4419064400,153.9527779200
2024-12-31,152.9141160000,154.3470847600,148.5671235200,151.0579886800
2025-01-02,150.5194232400,151.1830128000,144.3355379200,145.5088412000
2025-01-03,146.1339618000,148.5863580000,144.6144378800,145.2684102000
2025-01-06,144.3643896400,148.8556407200,143.8450586800,147.8554477600
2025-01-07,149.0672200000,158.9056565200,149.0672200000,156.4724948000
2025-01-08,155.4434501200,169.3499791600,152.9814366800,167.9073931600
2025-01-09,166.3782520000,172.2736201200,165.0222211600,170.3213204000
2025-01-10,170.1289756000,175.4184576000,169.2730412400,170.7348617200
2025-01-13,171.2926616400,172.9179752000,166.9168174400,171.3022788800
2025-01-14,170.2059135200,173.3892199600,163.9739420000,171.3984512800
2025-01-15,170.9945272000,176.7648712000,169.7923722000,173.1103200000
2025-01-16,172.1485960000,177.9189400000,170.6579238000,175.2261128000
2025-01-17,174.4759680800,188.3824971200,173.9854888400,186.8822076800
2025-01-20,187.5361800000,192.1524552000,183.4969392000,184.6510080000
2025-01-21,185.6031147600,188.3728798800,182.1120566400,186.1128284800
2025-01-22,184.9587596800,188.0843626800,179.1691812000,181.9197118400
2025-01-23,182.9872254800,183.3911495600,178.3998020000,180.5155948000
2025-01-24,183.6315805600,186.3917284400,176.4763540000,185.7377561200
2025-01-27,185.6415837200,201.3753883600,183.6508150400,198.4805991200
2025-02-05,198.5190680800,199.9135678800,186.3628767200,189.1518763200
2025-02-06,189.0749384000,198.0670578000,187.3438352000,195.5281064400
2025-02-07,193.8835584000,201.3657711200,190.9022140000,196.1916960000
2025-02-10,196.2013132400,196.9899269200,189.9404900000,193.5950412000
2025-02-11,193.5758067200,208.6267873200,192.3448000000,203.8951052400
2025-02-12,200.9329953200,204.7221878800,199.0768680000,201.3946228400
2025-02-13,201.3946228400,202.4429020000,188.2382385200,188.7094832800
2025-02-14,188.4882867600,194.7298755200,185.5934975200,191.4600139200
2025-02-17,191.0753243200,193.7489170400,188.1901523200,191.8062345600
2025-02-18,190.4213520000,197.6342820000,188.4979040000,191.7485311200
2025-02-19,190.0943658400,194.1239894000,188.4979040000,190.5271416400
2025-02-20,190.1328348000,190.8925967600,185.0453148400,189.7481452000
2025-02-21,188.8056556800,189.7385279600,186.5744560000,187.4207731200
2025-02-24,184.6510080000,187.6419696400,184.1701460000,186.2090008800
2025-02-25,186.6706284000,186.6706284000,178.6883192000,181.2368878000
2025-02-26,182.3236359200,185.2857458400,177.9189400000,178.8902812400
2025-02-27,173.1199372400,175.0337680000,168.3209344800,171.8119926000
2025-02-28,171.6677340000,175.1299404000,169.7442860000,174.0720440000
2025-03-03,174.0720440000,176.2840092000,169.8981618400,174.4374991200
2025-03-04,175.1107059200,178.1112848000,170.2251480000,170.8983548000
2025-03-05,171.2445754400,174.1682164000,170.9368237600,171.2638099200
2025-03-06,171.9177822400,172.5621373200,166.3686347600,169.6481136000
2025-03-07,169.3115102000,172.3890270000,166.9552864000,167.7246656000
2025-03-10,168.3017000000,171.7446719200,166.0224141200,171.2830444000
2025-03-11,168.8691171600,169.9270135600,162.5313560000,164.4355695200
2025-03-12,164.7240867200,167.5323208000,163.6565730800,165.8300693200
2025-03-13,165.8973900000,167.5227035600,163.3103524400,165.4357624800
2025-03-14,164.4548040000,174.0720440000,164.4548040000,171.9658684400
2025-03-17,173.1007027600,175.0337680000,165.4934659200,166.8591140000
2025-03-18,166.8687312400,174.4182646400,164.7817901600,172.4851994000
2025-03-19,172.0524236000,178.7652571200,170.3213204000,178.3901847600
2025-03-20,176.3320954000,181.4003808800,174.6009922000,177.0533884000
2025-03-21,176.9572160000,176.9572160000,170.5136652000,172.0235718800
2025-03-24,173.1199372400,180.2174603600,172.6294580000,175.8993196000
2025-03-25,176.8610436000,185.1126355200,175.6011851600,181.4484670800
