time,open,high,low,close
2024-01-02,44.0543228200,44.1138691000,43.0718092000,43.1214311000
2024-01-03,42.9527166400,43.2206749000,41.9503542600,42.2083881400
2024-01-04,42.1587662400,42.5160439200,41.6228497200,41.8114129400
2024-01-05,41.7915641800,41.9999761600,40.5113191600,40.6403361000
2024-01-08,40.6304117200,40.6403361000,39.4990324000,39.5387299200
2024-01-09,39.5883518200,39.6776712400,37.8813584600,38.3081068000
2024-01-10,38.3081068000,38.3775774600,36.9484667400,37.1866518600
2024-01-11,37.1965762400,38.3775774600,36.9881642600,37.9309803600
2024-01-12,37.9210559800,37.9210559800,36.6308865800,36.7202060000
2024-01-15,36.8194498000,37.3057444200,36.4919452600,36.5117940200
2024-01-16,36.3331551800,36.6209622000,35.5789023000,36.1743651000
2024-01-17,36.0651969200,36.5713403000,35.3506415600,35.3506415600
2024-01-18,35.0727589200,35.4895828800,34.3482791800,35.4201122200
2024-01-19,35.4498853600,35.8865580800,34.8048006600,34.8941200800
2024-01-22,34.6162374400,36.6904328600,34.6162374400,35.2910952800
2024-01-23,35.2513977600,36.9782398800,34.5963886800,36.6209622000
2024-01-24,36.5911890600,36.8789960800,34.8147250400,36.1942138600
2024-01-25,36.1445919600,36.8988448400,35.3506415600,36.7003572400
2024-01-26,36.3232308000,36.6011134400,35.0132126400,35.1918514800
2024-01-29,34.8841957000,35.8766337000,33.7428920000,34.2093378600
2024-01-30,34.1497915800,34.8048006600,32.9290928400,32.9687903600
2024-01-31,32.7504540000,33.6734213400,32.4130250800,32.8695465600
2024-02-01,32.9787147400,34.0207746400,32.1847643400,33.4451606000
2024-02-02,33.4451606000,33.6436482000,31.0533850200,31.9267304600
2024-02-05,31.7580160000,33.7329676200,29.8525350400,33.1871267200
2024-02-06,32.7504540000,36.2239870000,32.4427982200,36.0453481600
2024-02-07,36.1247432000,39.6082005800,36.0552725400,39.5784274400
2024-02-08,39.8563100800,42.4267245000,38.3081068000,38.6455357200
2024-02-19,39.3005448000,39.3501667000,37.1072568200,37.8118878000
2024-02-20,37.5042320200,37.8118878000,37.0973324400,37.5340051600
2024-02-21,37.0576349200,38.2088630000,36.6507353400,37.0278617800
2024-02-22,36.8889204600,37.8218121800,36.7996010400,37.7821146600
2024-02-23,37.9111316000,38.1790898600,37.0477105400,38.1096192000
2024-02-26,38.7050820000,39.3898642200,37.7821146600,38.7844770400
2024-02-27,38.5859894400,39.7769150400,38.0401485400,39.7570662800
2024-02-28,39.8066881800,40.0944952000,37.5836270600,37.6134002000
2024-02-29,37.2561225200,39.1814522400,37.2561225200,38.5165187800
2024-03-01,39.2112253800,40.3326803200,38.9531915000,40.0250245400
2024-03-04,40.0349489200,40.5907142000,39.1516791000,39.5982762000
2024-03-05,39.1119815800,40.0944952000,38.9432671200,39.1417547200
2024-03-06,38.9035696000,39.5486543000,38.3081068000,38.8638720800
2024-03-07,39.0524353000,39.2906204200,37.8118878000,37.8515853200
2024-03-08,37.8813584600,39.4990324000,37.8317365600,39.0722840600
2024-03-11,39.0028134000,39.8265369400,38.5859894400,39.7769150400
2024-03-12,39.6975200000,40.6899580000,39.5883518200,40.3922266000
2024-03-13,40.3922266000,40.9479918800,39.6776712400,39.8066881800
2024-03-14,39.6478981000,39.7868394200,38.2783336600,38.6256869600
2024-03-15,38.5264431600,39.0524353000,37.9706778800,38.8837208400
2024-03-18,38.9928890200,40.7693530400,38.8936452200,40.6502604800
2024-03-19,40.5907142000,43.4191625000,39.9754026400,42.0793712000
2024-03-20,42.0793712000,43.0519604400,40.9876894000,41.7915641800
2024-03-21,41.8511104600,42.1984637600,40.4716216400,40.5510166800
2024-03-22,40.5907142000,40.7098067600,39.5188811600,39.8662344600
2024-03-25,39.7272931400,40.6800336200,39.0425109200,39.3005448000
2024-03-26,39.2906204200,40.3525290800,39.2509229000,39.6975200000
2024-03-27,39.4891080200,39.6776712400,37.8218121800,37.8317365600
2024-03-28,38.0699216800,40.2235121400,38.0699216800,39.5982762000
2024-03-29,39.3104691800,39.3997886000,38.4867456400,39.3203935600
2024-04-01,39.6975200000,39.8860832200,38.7249307600,39.3997886000
2024-04-02,39.3402423200,39.3402423200,37.8714340800,38.3577287000
2024-04-03,38.3478043200,38.3478043200,36.5812646800,36.6606597200
2024-04-08,30.4281490800,30.8648218000,29.3265429000,29.3265429000
2024-04-09,29.6143499200,32.0755961600,29.4357110800,31.7580160000
2024-04-10,31.6587722000,31.7778647600,30.7655780000,30.9045193200
2024-04-11,30.7457292400,31.2121751000,30.1006445400,30.2098127200
2024-04-12,30.2693590000,30.8548974200,29.7632156200,29.9220057000
2024-04-15,30.0212495000,30.4479978400,29.3364672800,29.9617032200
2024-04-16,29.9815519800,30.0510226400,28.4829706000,28.7410044800
2024-04-17,29.0288115000,29.5647280200,28.6616094400,29.2769210000
2024-04-18,29.1280553000,29.4654842200,27.9172809400,28.7112313400
2024-04-19,28.4134999400,28.7807020000,27.9272053200,27.9371297000
2024-04-22,28.2844830000,29.2272991000,27.7684152400,29.1082065400
2024-04-23,29.4754086000,30.0708714000,28.9593408400,29.5647280200
2024-04-24,29.5250305000,30.8945949400,29.3860891800,30.6861829600
2024-04-25,30.6663342000,31.0633094000,30.2792833800,30.5571660200
2024-04-26,30.4777709800,31.9168060800,30.4777709800,31.5396796400
2024-04-29,31.9068817000,33.1672779600,31.8671841800,32.8496978000
2024-04-30,32.8496978000,33.1672779600,32.4130250800,32.8496978000
