time,open,high,low,close
2024-01-02,22.6653328000,23.6520563400,22.4699420000,23.5445914000
2024-01-03,23.7497517400,24.1796115000,23.4664350800,23.6715954200
2024-01-04,23.6520563400,23.7399822000,23.0072667000,23.4762046200
2024-01-05,23.4468960000,23.5348218600,22.9584190000,23.0658839400
2024-01-08,23.0854230200,23.0854230200,22.3233989000,22.4015552200
2024-01-09,22.4113247600,23.3296615200,22.2354730400,22.9291103800
2024-01-10,23.0658839400,23.0658839400,22.4699420000,22.7239500400
2024-01-11,22.8704931400,23.0072667000,22.5187897000,22.9388799200
2024-01-12,22.9486494600,23.5250523200,22.5774069400,22.6457937200
2024-01-15,22.7141805000,23.5250523200,22.4797115400,23.2417356600
2024-01-16,23.2026575000,23.9353730000,23.1049621000,23.8181385200
2024-01-17,23.7204431200,23.9646816200,22.8118759000,22.9291103800
2024-01-18,23.0463448600,23.2417356600,22.2354730400,23.1538098000
2024-01-19,23.1538098000,23.1928879600,22.5871764800,22.8216454400
2024-01-22,22.7923368200,22.8607236000,21.0826673200,21.2585190400
2024-01-23,21.2975972000,22.0986994800,21.1119759400,21.9326173000
2024-01-24,22.0596213200,22.3331684400,21.3269058200,22.1573167200
2024-01-25,22.1573167200,22.5285592400,21.5711443200,22.3331684400
2024-01-26,22.3331684400,22.6067155600,22.0889299400,22.1670862600
2024-01-29,22.3233989000,22.3233989000,21.2975972000,21.6883788000
2024-01-30,21.6297615600,21.8056132800,21.2585190400,21.3073667400
2024-01-31,21.1608236400,21.4441403000,20.7602725000,21.0728977800
2024-02-01,20.9263546800,21.1901322600,19.9884788400,20.6625771000
2024-02-02,20.6528075600,20.7993506600,19.1189897800,19.6758535600
2024-02-05,19.5390800000,19.8810139000,18.1615748600,19.1678374800
2024-02-06,19.4413846000,21.0826673200,19.1971461000,21.0826673200
2024-02-07,21.0435891600,23.0463448600,20.4183386000,22.9974971600
2024-02-08,23.1049621000,24.7950925200,22.8411845200,22.9388799200
2024-02-19,23.7399822000,23.7399822000,21.9814650000,22.8021063600
2024-02-20,22.8118759000,23.0561144000,22.3527075200,22.7825672800
2024-02-21,22.6360241800,23.2124270400,22.2940902800,22.4699420000
2024-02-22,22.5090201600,22.9974971600,22.2452425800,22.6164851000
2024-02-23,22.6555632600,22.9877276200,22.4210943000,22.8998017600
2024-02-26,22.9291103800,23.9353730000,22.7923368200,23.4371264600
2024-02-27,23.3492006000,23.4859741600,22.8509540600,23.4468960000
2024-02-28,23.5836695600,24.2284592000,23.2515052000,23.2710442800
2024-02-29,23.1831184200,24.8927879200,23.1733488800,24.4238500000
2024-03-01,24.7755534400,24.9123270000,23.9256034600,24.7462448200
2024-03-04,24.7169362000,25.4008040000,24.4238500000,25.2737999800
