time,open,high,low,close
2024-01-02,8.4719661400,8.7616664000,8.4083734000,8.5920857600
2024-01-03,8.5355588800,8.7475346800,8.5214271600,8.5708881800
2024-01-04,8.5708881800,8.6839419400,8.5355588800,8.6627443600
2024-01-05,8.6415467800,8.7475346800,8.4083734000,8.5214271600
2024-01-08,8.5214271600,8.7122053800,8.3589123800,8.5638223200
2024-01-09,8.6698102200,8.7616664000,8.4931637200,8.6274150600
2024-01-10,8.5850199000,9.0372349400,8.4790320000,8.9241811800
2024-01-11,8.7616664000,9.3128034800,8.7475346800,9.2421448800
2024-01-12,9.2774741800,9.7155575000,9.2492107400,9.4823841200
2024-01-15,9.3693303600,9.8922040000,9.3128034800,9.8286112600
2024-01-16,9.7438209400,10.2101677000,9.6166354600,10.1253773800
2024-01-17,10.1324432400,10.2101677000,9.7438209400,9.7650185200
2024-01-18,9.6307671800,10.0688505000,9.5530427200,9.8922040000
2024-01-19,9.8710064200,9.8780722800,9.5389110000,9.6095696000
2024-01-22,9.6166354600,9.6731623400,9.0584325200,9.2350790200
2024-01-23,9.2209473000,9.4611865400,9.0089715000,9.4046596600
2024-01-24,9.4753182600,9.7508868000,9.2704083200,9.6237013200
2024-01-25,9.8215454000,10.1607066800,9.6660964800,9.7508868000
2024-01-26,9.8498088400,10.3161556000,9.7720843800,10.2242994200
2024-01-29,10.2949580200,10.3161556000,9.7932819600,9.8003478200
2024-01-30,9.6095696000,10.4433410800,9.6095696000,9.9557967400
2024-01-31,9.6309197200,10.1290707400,9.5587239200,9.5587239200
2024-02-01,9.5515043400,9.8041896400,9.3926735800,9.6886763600
2024-02-02,9.6237001400,9.7319938400,9.0172554200,9.2915994600
2024-02-05,9.3132582000,9.3132582000,8.3963715400,9.1038903800
2024-02-06,8.6346176800,9.9630204000,8.4469086000,9.6237001400
2024-02-07,9.5298456000,9.8619462800,8.8800834000,9.3710148400
2024-02-08,9.2410624000,10.2373644400,9.0028162600,10.2084861200
2024-02-19,10.2012665400,11.2264469000,10.0063378800,11.1398119400
2024-02-20,11.0387378200,12.2444076800,10.7282958800,11.5585475800
2024-02-21,11.1831294200,11.6668412800,11.0892748800,11.4141559800
2024-02-22,11.3203014400,11.5296692600,11.1181532000,11.3852776600
2024-02-23,11.3997168200,11.6524021200,11.2625448000,11.3491797600
2024-02-26,11.3058622800,11.6018650600,11.1253727800,11.5441084200
2024-02-27,11.4863517800,11.8256720400,11.4285951400,11.6307433800
2024-02-28,11.6379629600,11.9484049000,10.7643937800,10.8654679000
2024-02-29,10.7355154600,11.1037140400,10.6488805000,11.0603965600
2024-03-01,11.0676161400,11.3491797600,10.9954203400,11.2986427000
2024-03-04,11.2914231200,11.6307433800,11.0531769800,11.5224496800
2024-03-05,11.5441084200,12.3310426400,11.2481056400,12.0783573400
2024-03-06,11.9050874200,12.3815797000,11.8978678400,12.2010902000
2024-03-07,12.1288944000,12.3815797000,11.8473307800,11.8545503600
2024-03-08,11.7679154000,12.3093839000,11.7679154000,12.1577727200
2024-03-11,12.2227489400,12.2660664200,11.8256720400,12.1000160800
2024-03-12,12.0061615400,12.2588468400,11.9339657400,12.2588468400
2024-03-13,12.2083097800,12.7353391200,12.0927965000,12.2660664200
2024-03-14,12.2299685200,12.2588468400,11.9123070000,12.0061615400
2024-03-15,11.9989419600,12.2083097800,11.8256720400,12.0278202800
2024-03-18,12.1000160800,12.2444076800,11.9556244800,12.0639181800
2024-03-19,11.9989419600,12.1361139800,11.9339657400,11.9845028000
2024-03-20,12.0061615400,12.0061615400,11.4069364000,11.6957196000
2024-03-21,11.7390370800,11.7390370800,11.4069364000,11.5152301000
2024-03-22,11.4935713600,11.5296692600,10.9448832800,11.1253727800
2024-03-25,11.1181532000,11.1325923600,10.3456581400,10.7210763000
2024-03-26,10.6994175600,10.9232245400,10.6488805000,10.8582483200
2024-03-27,10.8510287400,10.8799070600,10.6633196600,10.6633196600
2024-03-28,10.6849784000,10.7355154600,10.3817560400,10.4178539400
2024-03-29,10.3961952000,10.9737616000,10.3961952000,10.9448832800
2024-04-01,10.9954203400,11.1614706800,10.7932721000,10.8799070600
2024-04-02,10.8799070600,10.9593224400,10.5405868000,10.6416609200
2024-04-03,10.6200021800,11.0315182400,10.5622455400,10.9665420200
2024-04-08,10.9448832800,10.9448832800,10.4322931000,10.5550259600
2024-04-09,10.5189280600,10.6488805000,10.3239994000,10.5261476400
2024-04-10,10.4756105800,10.6561000800,10.4611714200,10.5766847000
2024-04-11,10.5333672200,10.8799070600,10.3673168800,10.7571742000
2024-04-12,10.7643937800,11.0098595000,10.6849784000,10.9015658000
2024-04-15,10.9015658000,11.0315182400,10.5766847000,10.8871266400
2024-04-16,10.8149308400,10.8582483200,10.1868273800,10.3239994000
2024-04-17,10.3239994000,10.8293700000,10.3239994000,10.8293700000
2024-04-18,10.7788329400,11.0098595000,10.7210763000,10.7860525200
2024-04-19,10.7932721000,11.1903490000,10.7860525200,11.1903490000
