time,open,high,low,close
2024-01-02,7.3369672200,7.3568506000,7.1977835600,7.2176669400
2024-01-03,7.1878418700,7.2474920100,7.0585999000,7.1480751100
2024-01-04,7.1182500400,7.1977835600,7.0387165200,7.0784832800
2024-01-05,7.0884249700,7.0983666600,6.8895911700,6.9194162400
2024-01-08,6.8895911700,6.9392996200,6.7305241300,6.7404658200
2024-01-09,6.7504075100,6.8597661000,6.6609323000,6.7603492000
2024-01-10,6.7106407500,6.7504075100,6.5515737100,6.5615154000
2024-01-11,6.5813987800,6.7404658200,6.5714570900,6.7106407500
2024-01-12,6.6808156800,6.7106407500,6.5813987800,6.6112238500
2024-01-15,6.5913404700,6.6112238500,6.4819818800,6.5515737100
2024-01-16,6.5615154000,6.5714570900,6.3726232900,6.4919235700
2024-01-17,6.4919235700,6.5316903300,6.3328565300,6.3427982200
2024-01-18,6.3328565300,6.3726232900,6.1340227300,6.3328565300
2024-01-19,6.3328565300,6.3925066700,6.1936728700,6.2334396300
2024-01-22,6.2234979400,6.2732063900,5.8158886500,5.8655971000
2024-01-23,5.8954221700,6.0346058300,5.8457137200,5.9948390700
2024-01-24,6.0445475200,6.1737894900,5.8655971000,6.1638478000
2024-01-25,6.2334396300,6.4024483600,6.1737894900,6.3726232900
2024-01-26,6.3229148400,6.4521568100,6.2831480800,6.3527399100
2024-01-29,6.3626816000,6.4223317400,6.1638478000,6.1737894900
2024-01-30,6.1539061100,6.2433813200,5.9848973800,6.0147224500
2024-01-31,5.9749556900,6.0445475200,5.6468799200,5.6667633000
2024-02-01,5.6667633000,5.8158886500,5.5474630200,5.6269965400
2024-02-02,5.6568216100,5.7860635800,5.0603202100,5.3188041500
2024-02-05,5.4182210500,5.4977545700,4.9111948600,4.9708450000
2024-02-06,4.9708450000,5.3585709100,4.8117779600,5.2889790800
2024-02-07,5.2889790800,5.6071131600,5.2889790800,5.5574047100
2024-02-08,5.5474630200,5.9153055500,5.5176379500,5.7661802000
2024-02-19,5.8655971000,6.0843142800,5.7960052700,6.0743725900
2024-02-20,5.9948390700,6.0246641400,5.8556554100,5.9948390700
2024-02-21,5.9252472400,6.1737894900,5.8854804800,6.0047807600
2024-02-22,6.1638478000,6.3726232900,6.1041976600,6.2135562500
2024-02-23,6.2831480800,6.3726232900,6.1936728700,6.3427982200
2024-02-26,6.3726232900,6.6311072300,6.3328565300,6.5316903300
2024-02-27,6.4322734300,6.8398827200,6.4024483600,6.8199993400
2024-02-28,6.8001159600,6.9989497600,6.3427982200,6.3925066700
2024-02-29,6.3229148400,6.7205824400,6.2831480800,6.7106407500
2024-03-01,6.7404658200,7.0088914500,6.7205824400,6.9989497600
2024-03-04,7.1580168000,7.1580168000,6.8597661000,7.0088914500
2024-03-05,6.8995328600,6.9890080700,6.7603492000,6.8597661000
2024-03-06,6.7901742700,6.9094745500,6.7404658200,6.8398827200
2024-03-07,6.8597661000,6.8796494800,6.6311072300,6.6509906100
2024-03-08,6.6509906100,6.7603492000,6.6012821600,6.7404658200
2024-03-11,6.7305241300,6.9392996200,6.6311072300,6.9392996200
2024-03-12,6.9392996200,6.9890080700,6.8299410300,6.8697077900
2024-03-13,6.9293579300,6.9890080700,6.8697077900,6.9194162400
2024-03-14,6.8895911700,6.9293579300,6.7504075100,6.8498244100
2024-03-15,6.8498244100,6.8895911700,6.7404658200,6.8796494800
2024-03-18,6.9194162400,6.9790663800,6.8995328600,6.9691246900
2024-03-19,6.9691246900,6.9790663800,6.8697077900,6.8895911700
2024-03-20,6.8895911700,6.9790663800,6.8199993400,6.9492413100
2024-03-21,7.0188331400,7.0983666600,6.9492413100,6.9492413100
2024-03-22,6.9293579300,7.4761508800,6.7702908900,7.1580168000
2024-03-25,7.2872587700,7.2972004600,6.8001159600,6.8100576500
2024-03-26,6.7404658200,6.8597661000,6.5515737100,6.6211655400
2024-03-27,6.6112238500,6.6211655400,6.1936728700,6.1936728700
2024-03-28,6.1936728700,6.5813987800,6.1936728700,6.4819818800
2024-03-29,6.4422151200,6.4620985000,6.3229148400,6.4322734300
2024-04-01,6.4819818800,6.7006990600,6.4819818800,6.7006990600
2024-04-02,6.7404658200,6.7404658200,6.5316903300,6.5714570900
2024-04-03,6.5714570900,6.5813987800,6.3229148400,6.3925066700
2024-04-08,6.3527399100,6.3726232900,6.2234979400,6.2334396300
2024-04-09,6.2234979400,6.2732063900,6.0843142800,6.1439644200
2024-04-10,6.1240810400,6.1340227300,5.8854804800,5.9451306200
2024-04-11,5.9252472400,6.1539061100,5.8854804800,6.0644309000
2024-04-12,6.0445475200,6.1737894900,6.0147224500,6.0246641400
2024-04-15,6.0445475200,6.0843142800,5.8059469600,5.9252472400
2024-04-16,5.8556554100,5.9351889300,5.5971714700,5.6071131600
2024-04-17,5.6568216100,5.9749556900,5.6568216100,5.9650140000
2024-04-18,5.9749556900,6.0047807600,5.8556554100,5.9053638600
2024-04-19,5.9053638600,5.9053638600,5.7363551300,5.7761218900
2024-04-22,5.7065300600,5.8258303400,5.5872297800,5.6767049900
2024-04-23,5.7065300600,5.7860635800,5.6667633000,5.6965883700
2024-04-24,5.7164717500,5.9451306200,5.7065300600,5.9351889300
2024-04-25,5.9252472400,5.9948390700,5.8556554100,5.9053638600
2024-04-26,5.9053638600,6.2234979400,5.9053638600,6.1041976600
2024-04-29,5.9948390700,6.2732063900,5.9948390700,6.1936728700
2024-04-30,6.1837311800,6.2135562500,5.9848973800,6.0544892100
2024-05-06,6.0843142800,6.1936728700,6.0843142800,6.1041976600
2024-05-07,6.0843142800,6.1737894900,5.9749556900,6.0346058300
2024-05-08,6.0246641400,6.0346058300,5.8158886500,5.8258303400
2024-05-09,5.8457137200,5.9252472400,5.8258303400,5.8954221700
2024-05-10,5.9451306200,5.9451306200,5.7562385100,5.7761218900
2024-05-13,5.7363551300,5.7860635800,5.6468799200,5.6965883700
2024-05-14,5.6965883700,5.8059469600,5.6568216100,5.6965883700
2024-05-15,5.6965883700,5.7661802000,5.6269965400,5.6767049900
2024-05-16,5.7164717500,5.8059469600,5.6767049900,5.7264134400
2024-05-17,5.6965883700,5.8457137200,5.6767049900,5.8357720300
2024-05-20,5.8457137200,5.9948390700,5.7960052700,5.9550723100
2024-05-21,5.9451306200,5.9848973800,5.8755387900,5.8854804800
2024-05-22,5.8755387900,5.9252472400,5.8258303400,5.9053638600
2024-05-23,5.9053638600,5.9053638600,5.6667633000,5.6767049900
2024-05-24,5.6468799200,5.6965883700,5.4480461200,5.5673464000
2024-05-27,5.5673464000,5.6667633000,5.4281627400,5.6568216100
2024-05-28,5.6269965400,5.6866466800,5.5474630200,5.5673464000
2024-05-29,5.5375213300,5.6071131600,5.4778711900,5.5076962600
2024-05-30,5.4778711900,5.6071131600,5.4182210500,5.5474630200
2024-05-31,5.5375213300,5.7462968200,5.5375213300,5.6965883700
2024-06-03,5.7164717500,5.7164717500,5.4082793600,5.5176379500
2024-06-04,5.4878128800,5.5076962600,5.3784542900,5.4679295000
2024-06-05,5.4480461200,5.5375213300,5.4182210500,5.4182210500
2024-06-06,5.4281627400,5.4778711900,5.2293289400,5.2690957000
2024-06-07,5.3188041500,5.3883959800,5.2492123200,5.3188041500
2024-06-11,5.2989207700,5.4778711900,5.2293289400,5.3983376700
2024-06-12,5.4480461200,5.4878128800,5.3883959800,5.4579878100
2024-06-13,5.4480461200,5.4778711900,5.3585709100,5.3784542900
2024-06-14,5.3784542900,5.4082793600,5.2989207700,5.3784542900
2024-06-17,5.3685126000,5.4082793600,5.2889790800,5.3188041500
2024-06-18,5.3188041500,5.6468799200,5.3188041500,5.5076962600
2024-06-19,5.5176379500,5.6071131600,5.4381044300,5.4480461200
2024-06-20,5.4480461200,5.4579878100,5.1796204900,5.2193872500
2024-06-21,5.2193872500,5.2492123200,5.1199703500,5.2094455600
2024-06-24,5.1995038700,5.1995038700,4.9807866900,4.9807866900
2024-06-25,4.9807866900,5.0404368300,4.9012531700,4.9410199300
2024-06-26,4.9410199300,5.1497954200,4.8913114800,5.1497954200
2024-06-27,5.1398537300,5.1895621800,5.0503785200,5.0603202100
2024-06-28,5.0603202100,5.1895621800,5.0404368300,5.0603202100
2024-07-01,4.6725943000,4.8217196500,4.5532940200,4.6527109200
2024-07-02,4.6825359900,4.9211365500,4.6825359900,4.8217196500
2024-07-03,4.8316613400,4.9111948600,4.7521278200,4.8117779600
2024-07-04,4.8117779600,4.8614864100,4.6626526100,4.6924776800
2024-07-05,4.6427692300,4.7720112000,4.6427692300,4.7322444400
2024-07-08,4.6825359900,4.7223027500,4.5731774000,4.5930607800
2024-07-09,4.5930607800,4.6825359900,4.4837021900,4.6725943000
2024-07-10,4.6924776800,4.8813697900,4.6924776800,4.8316613400
2024-07-11,4.9012531700,5.0205534500,4.8913114800,5.0205534500
2024-07-12,5.0006700700,5.0603202100,4.9310782400,4.9708450000
2024-07-15,4.9609033100,4.9807866900,4.8217196500,4.8416030300
2024-07-16,4.8714281000,4.9708450000,4.8018362700,4.9410199300
2024-07-17,4.9509616200,4.9807866900,4.8714281000,4.8813697900
2024-07-18,4.8614864100,4.8614864100,4.7521278200,4.8018362700
2024-07-19,4.8018362700,4.9410199300,4.7720112000,4.9111948600
2024-07-22,4.9410199300,5.0205534500,4.9111948600,4.9708450000
2024-07-23,4.9708450000,5.0006700700,4.8614864100,4.8614864100
2024-07-24,4.8614864100,4.8813697900,4.7720112000,4.7819528900
2024-07-25,4.7720112000,4.8515447200,4.7123610600,4.7620695100
2024-07-26,4.7819528900,4.9012531700,4.7720112000,4.8416030300
2024-07-29,4.8614864100,4.9807866900,4.8018362700,4.9111948600
2024-07-30,4.9012531700,4.9310782400,4.8515447200,4.9012531700
2024-07-31,4.9012531700,5.1299120400,4.9012531700,5.1299120400
2024-08-01,5.1497954200,5.1796204900,5.0503785200,5.0901452800
2024-08-02,5.0503785200,5.1497954200,5.0106117600,5.0205534500
2024-08-05,4.9907283800,5.0603202100,4.8515447200,4.8614864100
2024-08-06,4.9211365500,4.9609033100,4.8117779600,4.8813697900
2024-08-07,4.8614864100,4.9211365500,4.8316613400,4.8714281000
2024-08-08,4.8714281000,4.9111948600,4.7819528900,4.8614864100
2024-08-09,4.8913114800,4.9310782400,4.8217196500,4.8217196500
2024-08-12,4.8117779600,4.8416030300,4.7223027500,4.7421861300
2024-08-13,4.7421861300,4.7819528900,4.6924776800,4.7620695100
2024-08-14,4.7620695100,4.7918945800,4.7123610600,4.7521278200
2024-08-15,4.7421861300,4.9211365500,4.7123610600,4.8515447200
2024-08-16,4.8515447200,4.8813697900,4.7918945800,4.7918945800
