time,open,high,low,close
2024-01-02,50.4945396000,51.4536537600,50.1560287200,51.3408168000
2024-01-03,51.3314137200,52.4127679200,50.9646936000,51.3878322000
2024-01-04,51.3220106400,51.6605215200,50.6826012000,51.6229092000
2024-01-05,51.3878322000,51.8109708000,50.2406564400,50.5885704000
2024-01-08,50.4475242000,50.7108104400,49.6952778000,50.2688656800
2024-01-09,50.0714010000,50.4005088000,49.8363240000,50.0337886800
2024-01-10,49.8363240000,49.8363240000,48.2189942400,48.2942188800
2024-01-11,48.2942188800,48.4258620000,46.8273384000,47.7770494800
2024-01-12,47.6736156000,48.0403357200,47.1940585200,47.1940585200
2024-01-15,47.0154000000,48.0403357200,46.9213692000,47.7488402400
2024-01-16,47.6924217600,49.1593022400,47.6830186800,48.3318312000
2024-01-17,48.0873511200,48.9712406400,47.4855540000,47.5889878800
2024-01-18,47.2316708400,48.0309326400,45.9810612000,47.7112279200
2024-01-19,47.4855540000,48.1155603600,47.2504770000,47.7300340800
2024-01-22,47.7300340800,47.9933203200,46.5452460000,46.8085322400
2024-01-23,46.6392768000,47.3633139600,46.2443474400,47.1094308000
2024-01-24,47.2692831600,48.0497388000,46.8273384000,47.9745141600
2024-01-25,47.8616772000,48.3412342800,47.5983909600,48.0873511200
2024-01-26,48.0497388000,48.7737759600,47.8804833600,48.6327297600
2024-01-29,48.8019852000,49.6576654800,48.5010866400,49.0934806800
2024-01-30,46.1691228000,47.4761509200,44.1850729200,44.1850729200
2024-01-31,41.3735520000,42.5677431600,39.8408499600,41.1102657600
2024-02-01,40.5272748000,40.7811579600,39.3518898000,40.0383146400
2024-02-02,40.0383146400,40.3862286000,37.5276922800,39.0697974000
2024-02-05,38.6278526400,39.1732312800,37.3396306800,38.1765048000
2024-02-06,37.9884432000,41.0726534400,37.8756062400,40.8093672000
2024-02-07,40.9974288000,41.2607150400,40.3016008800,40.9504134000
2024-02-08,41.0914596000,41.6462413200,40.3392132000,41.1572811600
2024-02-19,41.3641489200,41.9941552800,40.8281733600,41.6368382400
2024-02-20,41.6368382400,42.5301308400,41.1948934800,42.1257984000
2024-02-21,41.8437060000,42.7087893600,41.4675828000,42.1352014800
2024-02-22,41.8719152400,42.3138600000,41.7872875200,42.2292322800
2024-02-23,42.1822168800,42.3702784800,41.6838536400,42.1446045600
2024-02-26,42.1446045600,42.5771462400,41.7214659600,42.0787830000
2024-02-27,42.1069922400,42.1822168800,41.6556444000,42.0317676000
2024-02-28,42.1352014800,42.7840140000,41.6932567200,41.7590782800
2024-02-29,41.6556444000,41.9283337200,41.1572811600,41.8437060000
2024-03-01,41.7026598000,41.7684813600,41.1854904000,41.3735520000
2024-03-04,41.2607150400,41.7966906000,40.9222041600,41.1572811600
2024-03-05,40.9880257200,41.3265366000,40.5178717200,41.2701181200
2024-03-06,41.2701181200,41.2701181200,40.5272748000,40.7623518000
2024-03-07,40.6213056000,40.8939949200,40.2827947200,40.2827947200
2024-03-08,40.2357793200,40.5836932800,40.0289115600,40.2639885600
2024-03-11,40.2451824000,40.6401117600,39.8126407200,40.5272748000
2024-03-12,40.6683210000,42.0881860800,40.6683210000,42.0693799200
2024-03-13,42.0317676000,42.0787830000,40.9974288000,41.2325058000
2024-03-14,41.3641489200,41.7872875200,40.6213056000,40.7341425600
